CST Airfoil
  1.000000  0.000000
  0.999938  0.000010
  0.999751  0.000040
  0.999439  0.000089
  0.999003  0.000159
  0.998443  0.000247
  0.997759  0.000355
  0.996950  0.000482
  0.996018  0.000627
  0.994962  0.000790
  0.993782  0.000970
  0.992480  0.001168
  0.991055  0.001381
  0.989507  0.001611
  0.987838  0.001855
  0.986046  0.002113
  0.984134  0.002386
  0.982101  0.002670
  0.979948  0.002967
  0.977675  0.003276
  0.975284  0.003594
  0.972774  0.003922
  0.970146  0.004259
  0.967400  0.004604
  0.964539  0.004956
  0.961561  0.005315
  0.958469  0.005680
  0.955262  0.006049
  0.951942  0.006423
  0.948509  0.006801
  0.944964  0.007182
  0.941309  0.007565
  0.937544  0.007951
  0.933669  0.008338
  0.929686  0.008727
  0.925597  0.009116
  0.921401  0.009507
  0.917100  0.009898
  0.912695  0.010290
  0.908188  0.010682
  0.903579  0.011075
  0.898869  0.011469
  0.894059  0.011863
  0.889152  0.012259
  0.884147  0.012657
  0.879047  0.013056
  0.873852  0.013459
  0.868565  0.013864
  0.863185  0.014273
  0.857715  0.014688
  0.852155  0.015107
  0.846508  0.015533
  0.840775  0.015966
  0.834956  0.016407
  0.829054  0.016857
  0.823070  0.017318
  0.817006  0.017790
  0.810863  0.018275
  0.804642  0.018773
  0.798345  0.019285
  0.791974  0.019814
  0.785529  0.020360
  0.779014  0.020924
  0.772430  0.021507
  0.765777  0.022111
  0.759058  0.022736
  0.752275  0.023383
  0.745429  0.024054
  0.738522  0.024750
  0.731555  0.025471
  0.724530  0.026217
  0.717450  0.026991
  0.710315  0.027792
  0.703128  0.028621
  0.695890  0.029478
  0.688604  0.030364
  0.681270  0.031279
  0.673891  0.032223
  0.666469  0.033196
  0.659006  0.034198
  0.651503  0.035229
  0.643962  0.036288
  0.636385  0.037375
  0.628774  0.038489
  0.621131  0.039630
  0.613458  0.040796
  0.605757  0.041987
  0.598029  0.043202
  0.590277  0.044438
  0.582502  0.045696
  0.574707  0.046974
  0.566893  0.048269
  0.559063  0.049580
  0.551217  0.050906
  0.543359  0.052245
  0.535491  0.053594
  0.527613  0.054951
  0.519728  0.056315
  0.511839  0.057683
  0.503947  0.059053
  0.496053  0.060423
  0.488161  0.061790
  0.480271  0.063152
  0.472387  0.064507
  0.464509  0.065851
  0.456641  0.067184
  0.448783  0.068501
  0.440937  0.069802
  0.433107  0.071083
  0.425293  0.072342
  0.417498  0.073576
  0.409723  0.074784
  0.401971  0.075964
  0.394243  0.077112
  0.386542  0.078227
  0.378869  0.079307
  0.371226  0.080350
  0.363615  0.081354
  0.356038  0.082317
  0.348497  0.083237
  0.340994  0.084114
  0.333531  0.084944
  0.326109  0.085727
  0.318730  0.086462
  0.311396  0.087147
  0.304110  0.087780
  0.296872  0.088362
  0.289685  0.088891
  0.282550  0.089367
  0.275470  0.089788
  0.268445  0.090154
  0.261478  0.090464
  0.254571  0.090718
  0.247725  0.090916
  0.240941  0.091057
  0.234223  0.091141
  0.227570  0.091168
  0.220986  0.091138
  0.214470  0.091052
  0.208026  0.090908
  0.201655  0.090708
  0.195358  0.090451
  0.189138  0.090138
  0.182994  0.089769
  0.176930  0.089345
  0.170946  0.088866
  0.165044  0.088332
  0.159225  0.087744
  0.153492  0.087102
  0.147845  0.086407
  0.142285  0.085660
  0.136815  0.084860
  0.131435  0.084009
  0.126148  0.083108
  0.120953  0.082156
  0.115853  0.081154
  0.110848  0.080104
  0.105941  0.079005
  0.101131  0.077859
  0.096421  0.076665
  0.091812  0.075425
  0.087305  0.074140
  0.082900  0.072809
  0.078599  0.071434
  0.074403  0.070015
  0.070314  0.068554
  0.066331  0.067050
  0.062456  0.065505
  0.058691  0.063918
  0.055036  0.062292
  0.051491  0.060627
  0.048058  0.058923
  0.044738  0.057182
  0.041531  0.055404
  0.038439  0.053590
  0.035461  0.051742
  0.032600  0.049859
  0.029854  0.047944
  0.027226  0.045997
  0.024716  0.044019
  0.022325  0.042011
  0.020052  0.039975
  0.017899  0.037912
  0.015866  0.035822
  0.013954  0.033708
  0.012162  0.031570
  0.010493  0.029410
  0.008945  0.027230
  0.007520  0.025030
  0.006218  0.022812
  0.005038  0.020578
  0.003982  0.018330
  0.003050  0.016068
  0.002241  0.013794
  0.001557  0.011510
  0.000997  0.009218
  0.000561  0.006920
  0.000249  0.004616
  0.000062  0.002309
  0.000000  0.000000
  0.000000  -0.000000
