S809-like Airfoil
  1.000000  0.000000
  0.999938  0.000013
  0.999751  0.000053
  0.999439  0.000120
  0.999003  0.000213
  0.998443  0.000333
  0.997759  0.000481
  0.996950  0.000656
  0.996018  0.000860
  0.994962  0.001091
  0.993782  0.001351
  0.992480  0.001641
  0.991055  0.001960
  0.989507  0.002309
  0.987838  0.002689
  0.986046  0.003100
  0.984134  0.003543
  0.982101  0.004018
  0.979948  0.004525
  0.977675  0.005066
  0.975284  0.005640
  0.972774  0.006249
  0.970146  0.006891
  0.967400  0.007569
  0.964539  0.008281
  0.961561  0.009028
  0.958469  0.009810
  0.955262  0.010628
  0.951942  0.011480
  0.948509  0.012368
  0.944964  0.013291
  0.941309  0.014248
  0.937544  0.015239
  0.933669  0.016264
  0.929686  0.017323
  0.925597  0.018414
  0.921401  0.019537
  0.917100  0.020692
  0.912695  0.021877
  0.908188  0.023092
  0.903579  0.024335
  0.898869  0.025606
  0.894059  0.026903
  0.889152  0.028226
  0.884147  0.029574
  0.879047  0.030945
  0.873852  0.032337
  0.868565  0.033751
  0.863185  0.035184
  0.857715  0.036635
  0.852155  0.038103
  0.846508  0.039587
  0.840775  0.041086
  0.834956  0.042599
  0.829054  0.044123
  0.823070  0.045659
  0.817006  0.047205
  0.810863  0.048759
  0.804642  0.050322
  0.798345  0.051891
  0.791974  0.053467
  0.785529  0.055047
  0.779014  0.056632
  0.772430  0.058220
  0.765777  0.059811
  0.759058  0.061404
  0.752275  0.062998
  0.745429  0.064593
  0.738522  0.066187
  0.731555  0.067781
  0.724530  0.069374
  0.717450  0.070966
  0.710315  0.072555
  0.703128  0.074141
  0.695890  0.075724
  0.688604  0.077304
  0.681270  0.078879
  0.673891  0.080449
  0.666469  0.082014
  0.659006  0.083572
  0.651503  0.085123
  0.643962  0.086667
  0.636385  0.088203
  0.628774  0.089729
  0.621131  0.091245
  0.613458  0.092749
  0.605757  0.094241
  0.598029  0.095720
  0.590277  0.097183
  0.582502  0.098631
  0.574707  0.100060
  0.566893  0.101471
  0.559063  0.102860
  0.551217  0.104227
  0.543359  0.105569
  0.535491  0.106885
  0.527613  0.108173
  0.519728  0.109430
  0.511839  0.110655
  0.503947  0.111846
  0.496053  0.112999
  0.488161  0.114113
  0.480271  0.115186
  0.472387  0.116216
  0.464509  0.117199
  0.456641  0.118134
  0.448783  0.119018
  0.440937  0.119849
  0.433107  0.120625
  0.425293  0.121343
  0.417498  0.122002
  0.409723  0.122599
  0.401971  0.123132
  0.394243  0.123600
  0.386542  0.124001
  0.378869  0.124333
  0.371226  0.124594
  0.363615  0.124783
  0.356038  0.124899
  0.348497  0.124941
  0.340994  0.124908
  0.333531  0.124799
  0.326109  0.124614
  0.318730  0.124352
  0.311396  0.124012
  0.304110  0.123596
  0.296872  0.123103
  0.289685  0.122534
  0.282550  0.121889
  0.275470  0.121169
  0.268445  0.120374
  0.261478  0.119507
  0.254571  0.118568
  0.247725  0.117559
  0.240941  0.116481
  0.234223  0.115337
  0.227570  0.114127
  0.220986  0.112855
  0.214470  0.111522
  0.208026  0.110132
  0.201655  0.108685
  0.195358  0.107185
  0.189138  0.105634
  0.182994  0.104035
  0.176930  0.102391
  0.170946  0.100704
  0.165044  0.098977
  0.159225  0.097214
  0.153492  0.095416
  0.147845  0.093586
  0.142285  0.091728
  0.136815  0.089845
  0.131435  0.087938
  0.126148  0.086010
  0.120953  0.084064
  0.115853  0.082103
  0.110848  0.080129
  0.105941  0.078145
  0.101131  0.076152
  0.096421  0.074152
  0.091812  0.072148
  0.087305  0.070142
  0.082900  0.068136
  0.078599  0.066130
  0.074403  0.064128
  0.070314  0.062129
  0.066331  0.060136
  0.062456  0.058150
  0.058691  0.056171
  0.055036  0.054202
  0.051491  0.052241
  0.048058  0.050291
  0.044738  0.048353
  0.041531  0.046425
  0.038439  0.044509
  0.035461  0.042606
  0.032600  0.040714
  0.029854  0.038836
  0.027226  0.036969
  0.024716  0.035115
  0.022325  0.033273
  0.020052  0.031443
  0.017899  0.029625
  0.015866  0.027818
  0.013954  0.026023
  0.012162  0.024237
  0.010493  0.022462
  0.008945  0.020696
  0.007520  0.018939
  0.006218  0.017190
  0.005038  0.015449
  0.003982  0.013715
  0.003050  0.011987
  0.002241  0.010264
  0.001557  0.008546
  0.000997  0.006832
  0.000561  0.005121
  0.000249  0.003413
  0.000062  0.001706
  0.000000  0.000000
  0.000000  -0.000000
  0.000062  -0.000487
  0.000249  -0.000975
  0.000561  -0.001468
  0.000997  -0.001966
  0.001557  -0.002473
  0.002241  -0.002990
  0.003050  -0.003518
  0.003982  -0.004060
  0.005038  -0.004618
  0.006218  -0.005194
  0.007520  -0.005789
  0.008945  -0.006404
  0.010493  -0.007042
  0.012162  -0.007705
  0.013954  -0.008393
  0.015866  -0.009108
  0.017899  -0.009851
  0.020052  -0.010624
  0.022325  -0.011428
  0.024716  -0.012264
  0.027226  -0.013132
  0.029854  -0.014034
  0.032600  -0.014970
  0.035461  -0.015941
  0.038439  -0.016948
  0.041531  -0.017990
  0.044738  -0.019068
  0.048058  -0.020182
  0.051491  -0.021332
  0.055036  -0.022518
  0.058691  -0.023740
  0.062456  -0.024996
  0.066331  -0.026286
  0.070314  -0.027611
  0.074403  -0.028968
  0.078599  -0.030356
  0.082900  -0.031775
  0.087305  -0.033223
  0.091812  -0.034699
  0.096421  -0.036201
  0.101131  -0.037727
  0.105941  -0.039275
  0.110848  -0.040844
  0.115853  -0.042431
  0.120953  -0.044033
  0.126148  -0.045650
  0.131435  -0.047277
  0.136815  -0.048914
  0.142285  -0.050555
  0.147845  -0.052200
  0.153492  -0.053846
  0.159225  -0.055488
  0.165044  -0.057125
  0.170946  -0.058753
  0.176930  -0.060370
  0.182994  -0.061971
  0.189138  -0.063555
  0.195358  -0.065117
  0.201655  -0.066655
  0.208026  -0.068166
  0.214470  -0.069646
  0.220986  -0.071092
  0.227570  -0.072502
  0.234223  -0.073872
  0.240941  -0.075199
  0.247725  -0.076481
  0.254571  -0.077714
  0.261478  -0.078896
  0.268445  -0.080025
  0.275470  -0.081098
  0.282550  -0.082112
  0.289685  -0.083066
  0.296872  -0.083956
  0.304110  -0.084782
  0.311396  -0.085542
  0.318730  -0.086233
  0.326109  -0.086854
  0.333531  -0.087404
  0.340994  -0.087882
  0.348497  -0.088287
  0.356038  -0.088618
  0.363615  -0.088874
  0.371226  -0.089055
  0.378869  -0.089160
  0.386542  -0.089190
  0.394243  -0.089145
  0.401971  -0.089025
  0.409723  -0.088830
  0.417498  -0.088561
  0.425293  -0.088218
  0.433107  -0.087804
  0.440937  -0.087318
  0.448783  -0.086763
  0.456641  -0.086139
  0.464509  -0.085448
  0.472387  -0.084692
  0.480271  -0.083874
  0.488161  -0.082994
  0.496053  -0.082054
  0.503947  -0.081058
  0.511839  -0.080008
  0.519728  -0.078905
  0.527613  -0.077753
  0.535491  -0.076554
  0.543359  -0.075310
  0.551217  -0.074025
  0.559063  -0.072700
  0.566893  -0.071340
  0.574707  -0.069946
  0.582502  -0.068521
  0.590277  -0.067069
  0.598029  -0.065592
  0.605757  -0.064093
  0.613458  -0.062575
  0.621131  -0.061040
  0.628774  -0.059492
  0.636385  -0.057933
  0.643962  -0.056366
  0.651503  -0.054793
  0.659006  -0.053217
  0.666469  -0.051641
  0.673891  -0.050067
  0.681270  -0.048498
  0.688604  -0.046935
  0.695890  -0.045381
  0.703128  -0.043839
  0.710315  -0.042309
  0.717450  -0.040795
  0.724530  -0.039298
  0.731555  -0.037819
  0.738522  -0.036362
  0.745429  -0.034926
  0.752275  -0.033514
  0.759058  -0.032126
  0.765777  -0.030765
  0.772430  -0.029432
  0.779014  -0.028127
  0.785529  -0.026851
  0.791974  -0.025606
  0.798345  -0.024392
  0.804642  -0.023209
  0.810863  -0.022059
  0.817006  -0.020943
  0.823070  -0.019859
  0.829054  -0.018809
  0.834956  -0.017793
  0.840775  -0.016811
  0.846508  -0.015863
  0.852155  -0.014949
  0.857715  -0.014070
  0.863185  -0.013224
  0.868565  -0.012412
  0.873852  -0.011633
  0.879047  -0.010888
  0.884147  -0.010175
  0.889152  -0.009494
  0.894059  -0.008845
  0.898869  -0.008227
  0.903579  -0.007639
  0.908188  -0.007081
  0.912695  -0.006553
  0.917100  -0.006053
  0.921401  -0.005580
  0.925597  -0.005135
  0.929686  -0.004715
  0.933669  -0.004321
  0.937544  -0.003951
  0.941309  -0.003605
  0.944964  -0.003281
  0.948509  -0.002979
  0.951942  -0.002698
  0.955262  -0.002437
  0.958469  -0.002195
  0.961561  -0.001971
  0.964539  -0.001764
  0.967400  -0.001573
  0.970146  -0.001398
  0.972774  -0.001238
  0.975284  -0.001091
  0.977675  -0.000957
  0.979948  -0.000836
  0.982101  -0.000726
  0.984134  -0.000626
  0.986046  -0.000536
  0.987838  -0.000456
  0.989507  -0.000384
  0.991055  -0.000320
  0.992480  -0.000263
  0.993782  -0.000213
  0.994962  -0.000169
  0.996018  -0.000131
  0.996950  -0.000099
  0.997759  -0.000072
  0.998443  -0.000049
  0.999003  -0.000031
  0.999439  -0.000017
  0.999751  -0.000008
  0.999938  -0.000002
  1.000000  -0.000000
