S809-like Airfoil
  1.000000  0.000000
  0.999938  0.000010
  0.999751  0.000038
  0.999439  0.000087
  0.999003  0.000154
  0.998443  0.000241
  0.997759  0.000349
  0.996950  0.000476
  0.996018  0.000624
  0.994962  0.000794
  0.993782  0.000984
  0.992480  0.001197
  0.991055  0.001433
  0.989507  0.001691
  0.987838  0.001974
  0.986046  0.002280
  0.984134  0.002612
  0.982101  0.002969
  0.979948  0.003352
  0.977675  0.003761
  0.975284  0.004198
  0.972774  0.004662
  0.970146  0.005154
  0.967400  0.005675
  0.964539  0.006224
  0.961561  0.006802
  0.958469  0.007410
  0.955262  0.008047
  0.951942  0.008713
  0.948509  0.009409
  0.944964  0.010135
  0.941309  0.010890
  0.937544  0.011673
  0.933669  0.012486
  0.929686  0.013327
  0.925597  0.014196
  0.921401  0.015092
  0.917100  0.016016
  0.912695  0.016965
  0.908188  0.017940
  0.903579  0.018939
  0.898869  0.019962
  0.894059  0.021008
  0.889152  0.022077
  0.884147  0.023166
  0.879047  0.024275
  0.873852  0.025402
  0.868565  0.026548
  0.863185  0.027711
  0.857715  0.028889
  0.852155  0.030082
  0.846508  0.031289
  0.840775  0.032508
  0.834956  0.033738
  0.829054  0.034980
  0.823070  0.036230
  0.817006  0.037490
  0.810863  0.038757
  0.804642  0.040031
  0.798345  0.041311
  0.791974  0.042596
  0.785529  0.043886
  0.779014  0.045180
  0.772430  0.046477
  0.765777  0.047777
  0.759058  0.049079
  0.752275  0.050383
  0.745429  0.051688
  0.738522  0.052994
  0.731555  0.054300
  0.724530  0.055607
  0.717450  0.056913
  0.710315  0.058218
  0.703128  0.059522
  0.695890  0.060825
  0.688604  0.062126
  0.681270  0.063426
  0.673891  0.064722
  0.666469  0.066016
  0.659006  0.067306
  0.651503  0.068593
  0.643962  0.069875
  0.636385  0.071152
  0.628774  0.072423
  0.621131  0.073688
  0.613458  0.074945
  0.605757  0.076194
  0.598029  0.077434
  0.590277  0.078663
  0.582502  0.079880
  0.574707  0.081085
  0.566893  0.082275
  0.559063  0.083450
  0.551217  0.084607
  0.543359  0.085745
  0.535491  0.086862
  0.527613  0.087957
  0.519728  0.089027
  0.511839  0.090071
  0.503947  0.091087
  0.496053  0.092072
  0.488161  0.093025
  0.480271  0.093943
  0.472387  0.094824
  0.464509  0.095665
  0.456641  0.096466
  0.448783  0.097223
  0.440937  0.097934
  0.433107  0.098598
  0.425293  0.099211
  0.417498  0.099773
  0.409723  0.100281
  0.401971  0.100733
  0.394243  0.101127
  0.386542  0.101463
  0.378869  0.101737
  0.371226  0.101949
  0.363615  0.102098
  0.356038  0.102182
  0.348497  0.102200
  0.340994  0.102152
  0.333531  0.102037
  0.326109  0.101853
  0.318730  0.101602
  0.311396  0.101282
  0.304110  0.100895
  0.296872  0.100439
  0.289685  0.099916
  0.282550  0.099326
  0.275470  0.098670
  0.268445  0.097948
  0.261478  0.097163
  0.254571  0.096314
  0.247725  0.095405
  0.240941  0.094436
  0.234223  0.093408
  0.227570  0.092325
  0.220986  0.091188
  0.214470  0.090000
  0.208026  0.088762
  0.201655  0.087476
  0.195358  0.086147
  0.189138  0.084775
  0.182994  0.083363
  0.176930  0.081915
  0.170946  0.080433
  0.165044  0.078919
  0.159225  0.077377
  0.153492  0.075808
  0.147845  0.074217
  0.142285  0.072604
  0.136815  0.070974
  0.131435  0.069329
  0.126148  0.067671
  0.120953  0.066002
  0.115853  0.064326
  0.110848  0.062644
  0.105941  0.060958
  0.101131  0.059272
  0.096421  0.057586
  0.091812  0.055903
  0.087305  0.054224
  0.082900  0.052551
  0.078599  0.050887
  0.074403  0.049231
  0.070314  0.047586
  0.066331  0.045952
  0.062456  0.044331
  0.058691  0.042724
  0.055036  0.041131
  0.051491  0.039553
  0.048058  0.037990
  0.044738  0.036444
  0.041531  0.034914
  0.038439  0.033401
  0.035461  0.031905
  0.032600  0.030425
  0.029854  0.028962
  0.027226  0.027516
  0.024716  0.026086
  0.022325  0.024672
  0.020052  0.023274
  0.017899  0.021890
  0.015866  0.020522
  0.013954  0.019167
  0.012162  0.017826
  0.010493  0.016497
  0.008945  0.015180
  0.007520  0.013875
  0.006218  0.012580
  0.005038  0.011294
  0.003982  0.010017
  0.003050  0.008748
  0.002241  0.007485
  0.001557  0.006229
  0.000997  0.004977
  0.000561  0.003729
  0.000249  0.002485
  0.000062  0.001242
  0.000000  0.000000
  0.000000  -0.000000
